transaction_id,user_id,timestamp,amount,merchant_id,device_id,city,hour,device_change,geo_change,fraud_flag
91573,user_395,2025-10-31 03:14:00,634.2643449040594,merchant_465,device_1449,Kolkata,3,0,0,0
91574,user_1320,2025-05-03 20:30:00,2480.55907193387,merchant_16,device_396,Mumbai,20,0,0,0
91575,user_1328,2025-09-02 14:11:00,1059.141343122739,merchant_355,device_2027,Hyderabad,14,0,1,0
91576,user_1097,2025-11-04 17:40:00,3513.736601746803,merchant_468,device_2707,Kolkata,17,0,0,0
91577,user_430,2025-10-20 02:11:00,155.25004625798834,merchant_263,device_1144,Delhi,2,1,0,0
91578,user_1012,2025-07-10 12:11:00,829.604433767871,merchant_40,device_2395,Mumbai,12,0,0,0
91579,user_603,2025-09-20 08:20:00,1049.5802605072151,merchant_490,device_670,Mumbai,8,0,1,0
91580,user_1283,2025-02-18 08:15:00,3179.0239661094397,merchant_72,device_2542,Kolkata,8,0,0,0
91581,user_1036,2025-07-05 10:45:00,4559.5108222006265,merchant_229,device_100,Hyderabad,10,0,0,0
91582,user_1756,2025-08-18 14:23:00,3402.5184193791615,merchant_288,device_309,Pune,14,0,0,0
91583,user_449,2025-12-01 20:26:00,2214.7450087453703,merchant_495,device_695,Bangalore,20,0,0,0
91584,user_1308,2025-03-28 15:51:00,712.74817587384,merchant_407,device_183,Hyderabad,15,0,1,0
91585,user_339,2025-03-11 02:57:00,1410.5230214310575,merchant_401,device_921,Delhi,2,1,0,0
91586,user_1619,2025-05-13 23:55:00,3613.8430202560467,merchant_398,device_2758,Chennai,23,0,0,0
91587,user_1445,2025-07-09 07:23:00,451.99391397565944,merchant_260,device_2634,Chennai,7,0,0,0
91588,user_533,2025-06-13 02:41:00,2681.6427978342535,merchant_4,device_361,Kolkata,2,0,0,0
91589,user_296,2025-04-27 08:56:00,2473.197454942167,merchant_298,device_2196,Bangalore,8,0,0,0
91590,user_1946,2025-11-17 17:02:00,8762.606598646573,merchant_179,device_490,Delhi,17,0,0,0
91591,user_511,2025-09-16 03:38:00,299.06661067804794,merchant_19,device_2408,Hyderabad,3,0,0,0
91592,user_1697,2025-11-18 17:17:00,1994.7899700372084,merchant_166,device_1996,Chennai,17,0,0,0
91593,user_342,2025-02-04 03:44:00,1194.1235239950558,merchant_267,device_1208,Chennai,3,0,0,0
91594,user_1608,2025-01-27 16:43:00,2076.956203304092,merchant_42,device_2988,Mumbai,16,0,0,0
91595,user_1056,2025-10-10 00:01:00,333.1322046317859,merchant_232,device_1273,Bangalore,0,1,0,0
91596,user_59,2025-09-25 21:12:00,2391.0708265854437,merchant_153,device_170,Hyderabad,21,0,0,0
91597,user_1677,2025-01-16 12:27:00,168.28787743903553,merchant_397,device_1766,Kolkata,12,0,0,0
91598,user_1985,2025-09-16 03:44:00,573.1508175330584,merchant_463,device_720,Pune,3,0,0,0
91599,user_605,2025-03-09 17:21:00,807.9827527496192,merchant_14,device_1493,Chennai,17,0,0,0
91600,user_1764,2025-08-04 12:25:00,3097.9652611536862,merchant_226,device_1064,Kolkata,12,0,0,0
91601,user_145,2025-01-08 18:13:00,657.5567602499412,merchant_278,device_1011,Bangalore,18,0,0,0
91602,user_1866,2025-11-29 16:17:00,54.98398631801375,merchant_50,device_2771,Delhi,16,0,0,0
91603,user_986,2025-04-01 00:43:00,5887.287979909,merchant_137,device_2942,Delhi,0,0,0,0
91604,user_976,2025-03-26 11:12:00,3707.3080709015717,merchant_487,device_2105,Kolkata,11,0,0,0
91605,user_547,2025-01-16 16:22:00,10.0,merchant_461,device_2047,Hyderabad,16,0,0,0
91606,user_985,2025-07-09 11:47:00,325.311018771443,merchant_307,device_856,Chennai,11,0,0,0
91607,user_753,2025-07-22 15:14:00,4398.4577543066125,merchant_290,device_2870,Bangalore,15,1,0,0
91608,user_1895,2025-11-16 01:48:00,193.6345753946419,merchant_58,device_218,Mumbai,1,0,0,0
91609,user_1996,2025-01-03 10:50:00,5495.8323222040135,merchant_42,device_2753,Mumbai,10,1,0,0
91610,user_1965,2025-08-25 10:40:00,3903.8318216619627,merchant_395,device_847,Chennai,10,0,1,0
91611,user_31,2025-03-08 07:33:00,783.6036770659733,merchant_299,device_2042,Kolkata,7,0,0,0
91612,user_424,2025-10-23 22:32:00,1795.8162612679876,merchant_275,device_537,Pune,22,1,0,1
91613,user_1243,2025-11-25 10:24:00,434.44398173404863,merchant_257,device_2470,Delhi,10,0,0,0
91614,user_1382,2025-05-24 10:02:00,2799.579353762609,merchant_195,device_1630,Hyderabad,10,0,1,0
91615,user_186,2025-04-21 20:32:00,4217.29826571812,merchant_199,device_1544,Delhi,20,0,0,0
91616,user_1578,2025-02-20 06:36:00,4484.034868598372,merchant_46,device_876,Chennai,6,0,1,0
91617,user_404,2025-09-30 03:21:00,3195.799959020394,merchant_81,device_1942,Chennai,3,0,0,0
91618,user_1701,2025-10-26 01:31:00,1890.5851625581074,merchant_75,device_2633,Bangalore,1,0,0,0
91619,user_518,2025-03-31 22:12:00,2442.5603946213755,merchant_41,device_1549,Mumbai,22,0,0,0
91620,user_459,2025-12-07 22:39:00,1569.881196134178,merchant_336,device_459,Kolkata,22,0,0,0
91621,user_1092,2025-04-23 11:01:00,1931.5959400349348,merchant_374,device_2109,Delhi,11,0,0,0
91622,user_507,2025-11-23 03:15:00,2507.5312091939377,merchant_497,device_681,Hyderabad,3,0,0,0
91623,user_1681,2025-09-12 02:16:00,1579.7982401184909,merchant_44,device_2243,Delhi,2,0,0,0
91624,user_1829,2025-07-23 06:46:00,2137.202405883638,merchant_469,device_1639,Hyderabad,6,0,0,0
91625,user_1066,2025-03-02 05:54:00,4011.5764505838597,merchant_233,device_796,Delhi,5,1,0,0
91626,user_1348,2025-04-08 04:04:00,1438.8666791117137,merchant_466,device_151,Kolkata,4,0,0,0
91627,user_216,2025-04-22 03:01:00,1219.7639324727236,merchant_272,device_1323,Hyderabad,3,0,0,0
91628,user_1538,2025-05-13 18:24:00,1011.9715181127619,merchant_241,device_2548,Hyderabad,18,0,1,0
91629,user_243,2025-03-13 19:42:00,945.489062140988,merchant_469,device_1373,Delhi,19,0,0,0
91630,user_1467,2025-09-27 16:49:00,1773.8305744935283,merchant_479,device_1429,Mumbai,16,1,0,0
91631,user_413,2025-08-27 00:21:00,741.6602383608293,merchant_138,device_1544,Chennai,0,1,0,0
91632,user_1514,2025-03-12 09:28:00,370.40697687410375,merchant_454,device_1813,Pune,9,0,0,0
91633,user_777,2025-11-10 11:50:00,116.74195631661492,merchant_442,device_2660,Hyderabad,11,1,0,0
91634,user_1431,2025-05-06 08:45:00,1632.283780414837,merchant_334,device_729,Chennai,8,0,0,0
91635,user_690,2025-04-16 18:06:00,2107.2865510039233,merchant_89,device_691,Kolkata,18,0,0,0
91636,user_732,2025-03-29 00:37:00,2981.485870269677,merchant_256,device_810,Mumbai,0,0,0,0
91637,user_1119,2025-10-12 20:19:00,939.1174049994229,merchant_224,device_2770,Mumbai,20,0,0,0
91638,user_1476,2025-03-10 10:15:00,5323.721290723077,merchant_331,device_2553,Hyderabad,10,0,0,0
91639,user_1854,2025-12-12 07:35:00,1797.8904710004263,merchant_275,device_297,Kolkata,7,0,0,0
91640,user_298,2025-06-12 22:31:00,905.8761237635771,merchant_6,device_2337,Mumbai,22,0,0,0
91641,user_1785,2025-08-23 12:38:00,789.8787733405444,merchant_126,device_2351,Kolkata,12,0,0,0
91642,user_1272,2025-02-19 02:29:00,4351.9308749562715,merchant_239,device_2180,Hyderabad,2,1,1,0
91643,user_801,2025-09-18 21:09:00,378.44424920394783,merchant_64,device_1120,Delhi,21,0,0,0
91644,user_873,2025-03-24 16:59:00,783.7675288668488,merchant_330,device_892,Pune,16,0,0,0
91645,user_1804,2025-10-28 03:43:00,48.47915011195092,merchant_239,device_1553,Delhi,3,0,0,0
91646,user_1581,2025-05-03 02:22:00,6029.465101408222,merchant_143,device_2915,Chennai,2,0,0,0
91647,user_933,2025-05-13 08:27:00,4647.7141650677195,merchant_420,device_1677,Pune,8,0,0,0
91648,user_749,2025-11-05 09:09:00,2084.40758092175,merchant_122,device_1164,Hyderabad,9,0,0,0
91649,user_725,2025-01-21 20:24:00,1887.9207405725665,merchant_445,device_1385,Pune,20,0,0,0
91650,user_333,2025-05-04 12:59:00,3554.1589019059807,merchant_20,device_2742,Kolkata,12,0,0,0
91651,user_431,2025-02-16 16:47:00,831.7236016895602,merchant_228,device_843,Hyderabad,16,0,0,0
91652,user_971,2025-09-24 01:45:00,735.0406815267461,merchant_461,device_2893,Mumbai,1,0,0,0
91653,user_230,2025-07-05 16:29:00,665.887731992103,merchant_112,device_421,Chennai,16,0,0,0
91654,user_1916,2025-07-12 02:45:00,18.670430540359877,merchant_99,device_969,Kolkata,2,0,0,0
91655,user_1156,2025-06-12 02:31:00,2505.556683966233,merchant_315,device_2519,Kolkata,2,0,0,0
91656,user_732,2025-02-15 00:14:00,336.76709836093795,merchant_495,device_266,Chennai,0,0,0,0
91657,user_97,2025-12-07 01:02:00,3327.057205687481,merchant_419,device_1789,Hyderabad,1,0,0,0
91658,user_1674,2025-05-30 17:19:00,3191.984470343013,merchant_116,device_1702,Hyderabad,17,0,0,0
91659,user_225,2025-05-07 00:15:00,2549.045538587554,merchant_413,device_2673,Kolkata,0,0,0,0
91660,user_685,2025-10-14 14:02:00,1377.637027688527,merchant_304,device_2734,Chennai,14,0,1,0
91661,user_425,2025-09-29 22:38:00,4038.8042162020597,merchant_463,device_1097,Pune,22,0,0,0
91662,user_191,2025-04-15 00:31:00,2009.2286481055414,merchant_465,device_2220,Pune,0,0,0,0
91663,user_1104,2025-09-30 02:52:00,1269.9640070067549,merchant_176,device_281,Delhi,2,0,1,0
91664,user_210,2025-05-02 15:11:00,4010.039624903273,merchant_288,device_1777,Bangalore,15,0,0,0
91665,user_1292,2025-05-25 21:13:00,2001.7064320559768,merchant_78,device_2523,Bangalore,21,0,0,0
91666,user_481,2025-02-10 13:56:00,164.68380227665253,merchant_170,device_2629,Pune,13,0,0,0
91667,user_1613,2025-08-25 05:26:00,382.71496370350025,merchant_55,device_718,Hyderabad,5,0,0,0
91668,user_1887,2025-06-12 10:32:00,657.2112431240423,merchant_159,device_290,Chennai,10,0,1,0
91669,user_989,2025-07-16 05:38:00,3581.6799390853266,merchant_422,device_1133,Delhi,5,0,1,0
91670,user_697,2025-11-27 15:21:00,431.38180346945836,merchant_35,device_2292,Hyderabad,15,0,0,0
91671,user_658,2025-10-27 08:42:00,3552.6667562034054,merchant_488,device_2030,Kolkata,8,0,0,0
91672,user_1902,2025-02-26 18:43:00,43.540989081804476,merchant_408,device_2369,Pune,18,0,0,0
91673,user_86,2025-10-09 18:59:00,600.1794805013122,merchant_247,device_1635,Kolkata,18,1,0,0
91674,user_384,2025-02-28 02:28:00,129.3303231686157,merchant_285,device_1876,Bangalore,2,1,1,1
91675,user_1730,2025-05-05 06:28:00,2666.962734213902,merchant_182,device_2672,Kolkata,6,0,0,0
91676,user_522,2025-09-01 06:31:00,2531.9121777284913,merchant_278,device_2882,Mumbai,6,0,0,0
91677,user_1369,2025-03-30 16:28:00,669.9852235189534,merchant_311,device_2995,Kolkata,16,0,0,0
91678,user_1656,2025-03-18 11:37:00,376.20669734504054,merchant_187,device_1762,Chennai,11,0,0,0
91679,user_886,2025-06-11 22:01:00,444.7537542917957,merchant_470,device_2553,Kolkata,22,0,0,0
91680,user_727,2025-12-02 16:51:00,2219.6045782260435,merchant_73,device_2194,Delhi,16,1,0,0
91681,user_338,2025-11-25 17:34:00,149.74385125192217,merchant_73,device_1929,Delhi,17,0,0,0
91682,user_1436,2025-10-02 08:41:00,251.45533544443578,merchant_212,device_1122,Hyderabad,8,0,0,0
91683,user_98,2025-01-23 19:06:00,904.1626006710744,merchant_139,device_1083,Delhi,19,0,0,0
91684,user_644,2025-01-23 13:37:00,964.45450044265,merchant_489,device_1971,Mumbai,13,1,0,0
91685,user_1577,2025-11-13 18:59:00,161.09243873951752,merchant_148,device_78,Chennai,18,0,0,0
91686,user_1969,2025-06-14 22:44:00,1486.1518092700267,merchant_431,device_1607,Delhi,22,0,0,0
91687,user_1096,2025-03-04 04:19:00,1251.9560779811095,merchant_359,device_1702,Bangalore,4,0,0,0
91688,user_1770,2025-01-23 18:34:00,3933.3068023837523,merchant_317,device_2453,Mumbai,18,0,1,0
91689,user_1824,2025-03-27 13:35:00,2406.6150988143268,merchant_276,device_1419,Chennai,13,0,0,0
91690,user_550,2025-10-24 23:02:00,1064.8365762972642,merchant_326,device_2223,Kolkata,23,0,0,0
91691,user_968,2025-12-01 02:42:00,2658.4421094442714,merchant_185,device_1453,Hyderabad,2,0,0,0
91692,user_922,2025-05-02 16:09:00,619.0462811252955,merchant_428,device_870,Kolkata,16,1,0,0
91693,user_1398,2025-04-15 01:13:00,2267.6096292624597,merchant_465,device_1867,Mumbai,1,1,0,0
91694,user_560,2025-05-31 13:11:00,2884.5429368879936,merchant_340,device_1426,Delhi,13,0,0,0
91695,user_352,2025-11-12 23:38:00,5297.665016330539,merchant_336,device_2999,Kolkata,23,0,0,0
91696,user_963,2025-04-29 11:26:00,104.8227120376349,merchant_430,device_1189,Hyderabad,11,0,0,0
91697,user_218,2025-03-29 17:27:00,3167.97043955958,merchant_204,device_934,Chennai,17,0,0,0
91698,user_1004,2025-11-27 01:46:00,1511.9082266001776,merchant_88,device_862,Chennai,1,0,0,0
91699,user_981,2025-08-31 03:48:00,3588.051411218794,merchant_184,device_1791,Kolkata,3,0,0,0
91700,user_1365,2025-09-12 11:32:00,779.6962296039871,merchant_60,device_2093,Pune,11,0,0,0
91701,user_322,2025-12-05 02:01:00,753.2265696700406,merchant_129,device_234,Delhi,2,0,1,0
91702,user_559,2025-01-24 23:06:00,3371.8944915231323,merchant_3,device_1021,Kolkata,23,1,0,0
91703,user_1508,2025-10-25 08:45:00,250.66515083939595,merchant_17,device_626,Mumbai,8,0,1,0
91704,user_777,2025-11-16 01:34:00,518.3352646182407,merchant_453,device_696,Pune,1,0,1,0
91705,user_1228,2025-02-05 07:23:00,5311.859931505106,merchant_371,device_2958,Delhi,7,0,0,0
91706,user_292,2025-07-08 15:24:00,74.98956882971657,merchant_116,device_303,Bangalore,15,0,0,0
91707,user_1225,2025-10-06 08:56:00,658.4301195546237,merchant_309,device_1837,Hyderabad,8,0,0,0
91708,user_221,2025-08-15 04:05:00,1356.5164374247238,merchant_393,device_2253,Pune,4,0,1,0
91709,user_928,2025-11-16 02:25:00,945.0079617286127,merchant_271,device_50,Kolkata,2,0,0,0
91710,user_414,2025-09-11 11:56:00,1083.9551176927125,merchant_286,device_2924,Kolkata,11,0,1,0
91711,user_1490,2025-10-05 21:55:00,4091.758135752266,merchant_426,device_329,Hyderabad,21,0,0,0
91712,user_997,2025-09-24 09:37:00,674.3003540487217,merchant_202,device_31,Bangalore,9,0,1,0
91713,user_853,2025-05-09 14:54:00,1745.381245727434,merchant_111,device_78,Kolkata,14,0,0,0
91714,user_1325,2025-04-13 15:17:00,1851.6116709900487,merchant_304,device_2121,Bangalore,15,0,0,0
91715,user_695,2025-08-04 17:49:00,2239.6875431682447,merchant_130,device_472,Bangalore,17,0,0,0
91716,user_360,2025-04-14 06:50:00,810.9210431110745,merchant_269,device_1935,Kolkata,6,0,1,0
91717,user_1171,2025-05-26 22:07:00,256.4667428859964,merchant_154,device_2207,Chennai,22,0,0,0
91718,user_1880,2025-05-30 19:47:00,1844.818749248186,merchant_337,device_1152,Hyderabad,19,0,0,0
91719,user_57,2025-03-13 06:41:00,12.40997862287014,merchant_11,device_2937,Kolkata,6,1,0,0
91720,user_436,2025-08-31 12:11:00,1888.1716566409077,merchant_468,device_779,Hyderabad,12,0,1,0
91721,user_822,2025-05-26 15:47:00,749.8411111806325,merchant_113,device_1788,Hyderabad,15,0,0,0
91722,user_1228,2025-08-04 02:54:00,178.80142193854803,merchant_18,device_2232,Kolkata,2,0,0,0
91723,user_179,2025-02-09 18:09:00,1960.0888601602862,merchant_491,device_1473,Delhi,18,0,0,0
91724,user_907,2025-07-11 03:13:00,118.88348206071785,merchant_279,device_908,Kolkata,3,1,0,0
91725,user_612,2025-10-07 05:58:00,1581.799495400417,merchant_398,device_1210,Kolkata,5,0,0,0
91726,user_399,2025-03-18 07:09:00,2979.062938475691,merchant_493,device_40,Chennai,7,0,0,0
91727,user_715,2025-08-09 21:47:00,1968.4070488595896,merchant_335,device_961,Bangalore,21,0,0,0
91728,user_1501,2025-07-08 17:00:00,2912.5771879748713,merchant_98,device_2381,Kolkata,17,0,0,0
91729,user_1847,2025-05-12 20:03:00,98.24334307903939,merchant_317,device_2893,Bangalore,20,0,0,0
91730,user_1596,2025-12-02 07:58:00,244.29447420127917,merchant_305,device_1185,Delhi,7,0,0,0
91731,user_419,2025-08-08 13:52:00,3813.385618390404,merchant_430,device_2571,Bangalore,13,0,0,0
91732,user_145,2025-09-18 05:43:00,1157.1668670137449,merchant_163,device_876,Pune,5,0,0,0
91733,user_1134,2025-07-08 10:51:00,707.2609074157585,merchant_132,device_1345,Delhi,10,0,0,0
91734,user_756,2025-06-20 00:25:00,2130.4144755438056,merchant_477,device_1283,Kolkata,0,0,0,0
91735,user_1084,2025-08-31 01:23:00,1341.1811229950465,merchant_135,device_2077,Hyderabad,1,1,0,0
91736,user_394,2025-05-22 12:11:00,106.5163364509529,merchant_46,device_2784,Kolkata,12,0,0,0
91737,user_525,2025-12-04 00:59:00,2094.6046049100646,merchant_28,device_2550,Delhi,0,0,0,0
91738,user_1639,2025-11-05 12:00:00,1287.7017857578778,merchant_144,device_2542,Mumbai,12,0,0,0
91739,user_1186,2025-04-11 22:07:00,3451.2349500270566,merchant_290,device_966,Bangalore,22,0,0,0
91740,user_1801,2025-03-13 08:26:00,135.52109696632346,merchant_244,device_1128,Pune,8,1,0,0
91741,user_1508,2025-08-13 06:10:00,354.89177506399636,merchant_274,device_25,Kolkata,6,0,0,0
91742,user_1675,2025-05-13 11:14:00,1667.451627921835,merchant_15,device_2122,Kolkata,11,0,0,0
91743,user_1332,2025-01-03 10:15:00,2568.430431581193,merchant_419,device_2784,Pune,10,0,0,0
91744,user_1854,2025-06-20 08:54:00,2096.2626516498995,merchant_39,device_2625,Bangalore,8,0,0,0
91745,user_1708,2025-11-06 08:08:00,2940.713221035007,merchant_445,device_1753,Hyderabad,8,0,0,0
91746,user_447,2025-03-05 02:52:00,41.12297009640712,merchant_174,device_106,Delhi,2,0,0,0
91747,user_1396,2025-10-28 21:42:00,4508.0254332329105,merchant_296,device_2473,Mumbai,21,0,0,0
91748,user_1217,2025-10-16 00:11:00,2566.208233493638,merchant_219,device_271,Kolkata,0,0,0,0
91749,user_297,2025-06-15 04:23:00,2171.976420857099,merchant_275,device_2238,Bangalore,4,0,0,0
91750,user_1988,2025-06-13 19:24:00,379.2089564717463,merchant_231,device_1377,Bangalore,19,0,0,0
91751,user_37,2025-05-25 23:45:00,1555.299460958658,merchant_387,device_1532,Mumbai,23,1,0,0
91752,user_1582,2025-08-25 04:43:00,1916.8562135303357,merchant_496,device_2773,Mumbai,4,0,0,0
91753,user_1579,2025-11-30 01:06:00,624.78279519742,merchant_163,device_658,Chennai,1,1,0,0
91754,user_1269,2025-02-26 10:42:00,1263.6433008845709,merchant_362,device_2130,Delhi,10,0,1,0
91755,user_943,2025-03-16 18:33:00,16.074921333187717,merchant_411,device_1771,Delhi,18,0,0,0
91756,user_1751,2025-04-28 07:01:00,782.4259705416157,merchant_488,device_2612,Mumbai,7,0,0,0
91757,user_405,2025-04-18 21:29:00,1825.7921562195884,merchant_175,device_1416,Hyderabad,21,0,0,0
91758,user_1146,2025-03-21 20:14:00,363.98418242605635,merchant_31,device_2155,Bangalore,20,0,0,0
91759,user_435,2025-07-08 20:49:00,300.93144759892385,merchant_190,device_2110,Bangalore,20,0,1,0
91760,user_1376,2025-09-10 16:37:00,1594.1646287845053,merchant_497,device_559,Delhi,16,0,0,0
91761,user_1114,2025-11-18 02:53:00,4282.114196177651,merchant_41,device_1000,Delhi,2,0,0,0
91762,user_1979,2025-03-30 20:51:00,2521.134671087633,merchant_299,device_631,Hyderabad,20,0,0,0
91763,user_786,2025-08-04 07:58:00,1177.699208236992,merchant_223,device_126,Chennai,7,0,0,0
91764,user_226,2025-03-09 01:07:00,4654.808236164333,merchant_13,device_557,Chennai,1,0,0,0
91765,user_644,2025-01-22 17:03:00,2776.4427598372768,merchant_49,device_868,Bangalore,17,0,0,0
91766,user_1397,2025-11-01 05:16:00,10779.740533279544,merchant_402,device_2403,Pune,5,1,0,0
91767,user_1910,2025-10-07 13:42:00,4008.539989831859,merchant_309,device_1201,Bangalore,13,0,0,0
91768,user_403,2025-03-09 02:50:00,1131.0305793314217,merchant_76,device_2538,Hyderabad,2,0,0,0
91769,user_1051,2025-08-25 05:07:00,5961.750144015682,merchant_13,device_407,Kolkata,5,1,1,0
91770,user_946,2025-05-25 12:48:00,1400.0111299765722,merchant_134,device_1522,Hyderabad,12,0,0,0
91771,user_1104,2025-11-23 20:45:00,172.43671583317354,merchant_312,device_1881,Mumbai,20,0,0,0
91772,user_1069,2025-03-22 20:19:00,1387.580272633094,merchant_266,device_2474,Pune,20,0,0,1
91773,user_358,2025-11-30 13:19:00,1046.5007957232638,merchant_82,device_2184,Chennai,13,0,1,0
91774,user_139,2025-03-02 05:18:00,1021.563073723905,merchant_265,device_801,Chennai,5,0,0,0
91775,user_1681,2025-10-03 08:43:00,1249.1603217362137,merchant_429,device_2174,Chennai,8,0,0,0
91776,user_685,2025-10-04 21:22:00,2054.0877251173456,merchant_67,device_2177,Pune,21,0,0,1
91777,user_582,2025-11-17 03:55:00,1144.5678035691235,merchant_442,device_1709,Hyderabad,3,0,0,0
91778,user_475,2025-04-22 14:17:00,2020.3825756020537,merchant_33,device_1227,Bangalore,14,0,1,0
91779,user_457,2025-08-21 00:47:00,60.73630676189342,merchant_278,device_1848,Pune,0,0,0,0
91780,user_1656,2025-03-11 06:25:00,1399.6228111347746,merchant_264,device_187,Pune,6,0,0,0
91781,user_801,2025-11-10 15:19:00,1435.3529700385045,merchant_222,device_2596,Pune,15,0,0,0
91782,user_683,2025-02-07 19:28:00,41.25076885308087,merchant_309,device_416,Kolkata,19,0,0,1
91783,user_132,2025-01-23 16:20:00,2523.95280541291,merchant_82,device_1335,Bangalore,16,0,0,1
91784,user_1656,2025-11-05 21:59:00,136.38307337656948,merchant_392,device_659,Pune,21,0,0,0
91785,user_803,2025-08-04 03:42:00,1407.6207802048195,merchant_168,device_320,Delhi,3,0,0,0
91786,user_1861,2025-09-25 07:41:00,2059.849146489969,merchant_105,device_876,Mumbai,7,0,0,0
91787,user_1292,2025-08-10 05:42:00,2333.8878608679574,merchant_297,device_622,Hyderabad,5,0,0,0
91788,user_604,2025-11-13 23:34:00,1618.6768203546862,merchant_339,device_1305,Bangalore,23,0,0,0
91789,user_740,2025-01-25 05:27:00,2297.1332847447484,merchant_8,device_111,Kolkata,5,0,0,0
91790,user_1409,2025-09-04 05:29:00,577.1678513035765,merchant_91,device_324,Pune,5,0,0,0
91791,user_1471,2025-04-24 16:44:00,568.0162895224053,merchant_445,device_2836,Bangalore,16,0,0,0
91792,user_1470,2025-12-06 21:03:00,180.85722032106,merchant_339,device_2142,Bangalore,21,0,0,0
91793,user_1168,2025-09-14 01:46:00,606.9310312914373,merchant_139,device_1834,Hyderabad,1,1,0,0
91794,user_1662,2025-05-22 18:24:00,1333.5768158485876,merchant_428,device_1161,Bangalore,18,0,1,0
91795,user_1542,2025-04-21 12:17:00,2711.985009654819,merchant_404,device_271,Mumbai,12,0,0,0
91796,user_358,2025-01-13 02:03:00,1293.788134131906,merchant_407,device_1024,Pune,2,0,0,0
91797,user_1713,2025-12-04 19:41:00,3335.1005086192504,merchant_196,device_876,Delhi,19,0,0,0
91798,user_1970,2025-10-29 20:04:00,3286.576252707601,merchant_410,device_2414,Mumbai,20,0,0,0
91799,user_525,2025-11-19 01:03:00,1394.8725779722276,merchant_105,device_1197,Hyderabad,1,0,0,0
91800,user_1348,2025-06-22 16:38:00,207.382675051991,merchant_1,device_307,Pune,16,0,0,0
91801,user_1940,2025-06-29 02:22:00,513.2352466514457,merchant_457,device_746,Mumbai,2,0,0,0
91802,user_1712,2025-11-09 13:38:00,1711.1295252130164,merchant_384,device_1423,Hyderabad,13,0,0,0
91803,user_1366,2025-03-18 00:54:00,685.3243851854411,merchant_363,device_2394,Bangalore,0,0,0,0
91804,user_1376,2025-06-16 06:52:00,1100.542763076072,merchant_498,device_2854,Pune,6,0,1,0
91805,user_1558,2025-04-26 02:47:00,860.9814513269948,merchant_252,device_653,Hyderabad,2,0,0,0
91806,user_931,2025-07-30 15:34:00,946.7788187731763,merchant_25,device_177,Hyderabad,15,0,0,0
91807,user_557,2025-05-19 13:21:00,10.0,merchant_302,device_1230,Mumbai,13,0,0,0
91808,user_1749,2025-09-15 09:00:00,6120.668901926494,merchant_411,device_2951,Delhi,9,0,0,0
91809,user_1976,2025-09-16 20:32:00,4622.813984975511,merchant_441,device_1815,Kolkata,20,0,0,0
91810,user_168,2025-08-31 23:28:00,2301.9031450831585,merchant_204,device_255,Bangalore,23,0,0,0
91811,user_1033,2025-10-25 13:17:00,1366.5945575150026,merchant_447,device_2996,Pune,13,0,1,0
91812,user_1916,2025-11-11 07:12:00,1427.1102353160559,merchant_453,device_2955,Kolkata,7,0,0,0
91813,user_1477,2025-11-15 21:45:00,10.0,merchant_423,device_2353,Delhi,21,0,0,0
91814,user_1014,2025-04-18 02:08:00,1600.0558734057258,merchant_320,device_28,Pune,2,0,0,0
91815,user_142,2025-01-21 17:54:00,3078.433914908983,merchant_405,device_1702,Chennai,17,1,0,0
91816,user_1814,2025-12-04 10:06:00,3153.3168905921843,merchant_297,device_256,Delhi,10,0,0,0
91817,user_44,2025-11-25 01:37:00,932.8867754556783,merchant_358,device_2426,Hyderabad,1,1,0,0
91818,user_1678,2025-11-09 06:44:00,201.41472374158184,merchant_334,device_964,Hyderabad,6,0,0,0
91819,user_1237,2025-05-24 02:16:00,465.25626536731824,merchant_138,device_1986,Bangalore,2,0,0,0
91820,user_1712,2025-04-22 10:48:00,3922.864198598236,merchant_218,device_690,Bangalore,10,0,0,0
91821,user_12,2025-02-13 09:48:00,636.4025924715193,merchant_262,device_2583,Chennai,9,0,0,0
91822,user_692,2025-03-14 16:23:00,58.11912370081331,merchant_11,device_81,Delhi,16,0,0,0
91823,user_1155,2025-04-21 05:16:00,4216.412805661027,merchant_192,device_306,Bangalore,5,0,0,1
91824,user_58,2025-11-06 22:53:00,4737.568516766849,merchant_283,device_1436,Delhi,22,0,0,0
91825,user_1597,2025-11-29 03:32:00,6060.347914703954,merchant_414,device_705,Delhi,3,0,0,0
91826,user_823,2025-11-19 10:32:00,934.7393610915454,merchant_339,device_229,Bangalore,10,0,0,0
91827,user_616,2025-04-04 10:18:00,2932.544815132128,merchant_18,device_2996,Mumbai,10,0,0,0
91828,user_1046,2025-10-31 15:46:00,1111.5445664563583,merchant_192,device_477,Chennai,15,0,0,0
91829,user_1263,2025-09-06 01:34:00,3128.194846876361,merchant_48,device_837,Delhi,1,0,0,0
91830,user_1279,2025-10-01 06:21:00,1394.6970461344772,merchant_301,device_2848,Mumbai,6,0,1,0
91831,user_1680,2025-05-14 00:28:00,174.6909426542612,merchant_52,device_554,Pune,0,0,0,0
91832,user_807,2025-05-21 02:32:00,4589.043950696301,merchant_218,device_1106,Bangalore,2,1,0,0
91833,user_1856,2025-02-01 05:35:00,5408.3586218172095,merchant_293,device_2036,Bangalore,5,1,0,0
91834,user_1171,2025-04-14 00:38:00,2208.2406291525726,merchant_10,device_2951,Delhi,0,0,0,0
